ISSUE_DATE,ID,PURPOSE,VERIFICATION_STATUS,GRADE,HOME_OWNERSHIP,ADDRESS_STATE,LOAN_STATUS,EMP_LENGTH,EMP_TITLE,LAST_CREDIT_PULL_DATE,LAST_PAYMENT_DATE,NEXT_PAYMENT_DATE,MEMBER_ID,SUB_GRADE,TERM,ANNUAL_INCOME,DTI,INSTALLMENT,INT_RATE,LOAN_AMOUNT,TOTAL_ACC,TOTAL_PAYMENT
11-11-2021,950920,Debt consolidation,Verified,E,MORTGAGE,VA,Fully Paid,10+ years,Cargill,16-05-2021,15-03-2021,15-04-2021,1171671,E2, 60 months,98500,0.2483,908.5,0.1903,35000,36,51738
11-11-2021,1002366,Debt consolidation,Verified,E,MORTGAGE,IL,Fully Paid,10+ years,NICE Systems,14-11-2021,11-12-2021,11-01-2022,1228423,E2, 60 months,155000,0.1853,622.97,0.1903,24000,53,24382
11-11-2021,1031117,Debt consolidation,Verified,E,MORTGAGE,NY,Fully Paid,5 years,transitown usa,12-07-2021,12-07-2021,12-08-2021,1260751,E5, 60 months,82000,0.1396,799.84,0.203,30000,24,33446
11-11-2021,995668,Debt consolidation,Verified,F,MORTGAGE,VA,Fully Paid,4 years,Genesis Healthcare,12-11-2021,12-03-2021,12-04-2021,1220258,F2, 60 months,72000,0.2068,680.28,0.2128,25000,37,26749
11-11-2021,1010011,Debt consolidation,Verified,F,MORTGAGE,FL,Fully Paid,7 years,U.S. Navy,14-05-2021,13-04-2021,13-05-2021,1213818,F4, 60 months,69600,0.2362,680.96,0.2206,24625,26,31697
11-11-2021,936696,Debt consolidation,Verified,F,MORTGAGE,FL,Fully Paid,4 years,Collier County Sheriffs office,16-05-2021,14-05-2021,14-06-2021,1157447,F1, 60 months,85000,0.2454,944.71,0.2089,35000,29,50273
11-11-2021,1017624,Debt consolidation,Verified,F,MORTGAGE,NC,Fully Paid,3 years,Southern Elevator,15-01-2021,14-12-2021,14-01-2022,1245400,F3, 60 months,120000,0.1186,576.07,0.2167,21000,41,32169
11-11-2021,1000956,Debt consolidation,Verified,F,MORTGAGE,GA,Fully Paid,10+ years,Effingham County Sheriff,16-02-2021,15-11-2021,15-12-2021,1227133,F3, 60 months,60000,0.1692,685.8,0.2167,25000,21,40359
11-11-2021,998418,Debt consolidation,Verified,B,OWN,NJ,Fully Paid,10+ years,US Department of Justice,15-10-2021,15-10-2021,15-11-2021,1223568,B5, 60 months,102000,0.2387,451.9,0.1269,20000,48,26389
11-11-2021,1017613,Debt consolidation,Verified,C,OWN,NJ,Fully Paid,10+ years,Merrill Lynch,14-04-2021,14-02-2021,14-03-2021,1245387,C1, 60 months,300000,0.0907,460.1,0.1349,20000,19,25050
11-11-2021,1007473,Debt consolidation,Verified,D,OWN,GA,Fully Paid,10+ years,Piedmont Healthcare of Atlanta,16-05-2021,11-12-2021,11-01-2022,1233877,D2, 60 months,37500,0.2026,463.68,0.1677,18750,18,19012
11-11-2021,994135,Debt consolidation,Verified,E,OWN,NY,Fully Paid,2 years,Barclays Capital,16-04-2021,15-07-2021,15-08-2021,1218539,E5, 60 months,90000,0.0549,639.87,0.203,24000,13,37118
11-11-2021,1026621,Debt consolidation,Verified,E,OWN,NY,Fully Paid,< 1 year,Infosys Limited,15-06-2021,15-06-2021,15-07-2021,1255799,E3, 60 months,150000,0.1411,785.17,0.1942,30000,21,45179
11-11-2021,1031706,Debt consolidation,Verified,E,OWN,MD,Fully Paid,10+ years,CGI/STANLEY,14-11-2021,14-11-2021,14-12-2021,1261331,E5, 60 months,72800,0.1337,575.88,0.203,21600,16,31817
11-11-2021,1024086,Debt consolidation,Verified,E,OWN,LA,Fully Paid,10+ years,DCFS,16-05-2021,15-11-2021,15-12-2021,1253192,E5, 60 months,69996,0.1666,799.84,0.203,30000,42,46922
11-11-2021,1010526,Debt consolidation,Verified,E,OWN,NJ,Fully Paid,6 years,OCEAN COUNTY PROSECUTORS OFFICE,14-11-2021,14-11-2021,14-12-2021,1237556,E2, 60 months,400000,0.0616,908.5,0.1903,35000,58,50163
11-11-2021,1009960,Debt consolidation,Verified,B,RENT,TX,Fully Paid,10+ years,usps,16-05-2021,15-12-2021,15-01-2022,1236939,B3, 60 months,59000,0.1865,397.77,0.1171,18000,31,23436
11-11-2021,996074,Debt consolidation,Verified,B,RENT,UT,Fully Paid,2 years,Utah Attorney General's Office,16-05-2021,14-03-2021,14-04-2021,1220677,B2, 60 months,60000,0.1038,539.21,0.1065,25000,26,30061
11-11-2021,1025055,Debt consolidation,Verified,B,RENT,NJ,Fully Paid,4 years,Czarnowski,15-12-2021,14-11-2021,14-12-2021,1254182,B3, 60 months,33600,0.1121,287.28,0.1171,13000,9,16415
11-11-2021,1016022,Debt consolidation,Verified,B,RENT,IL,Fully Paid,4 years,MARTINREA INTERNATIONAL,16-04-2021,15-03-2021,15-04-2021,1243504,B3, 60 months,80000,0.2261,773.44,0.1171,35000,22,45006
11-11-2021,999338,Debt consolidation,Verified,B,RENT,MD,Fully Paid,4 years,T. Rowe Price,14-09-2021,14-09-2021,14-10-2021,1225115,B5, 60 months,55000,0.2926,451.9,0.1269,20000,21,25590
11-11-2021,1032503,Debt consolidation,Verified,B,RENT,FL,Fully Paid,5 years,ACTS,15-12-2021,15-12-2021,15-01-2022,1262144,B3, 60 months,25000,0.1349,265.18,0.1171,12000,15,15718
11-11-2021,1001416,Debt consolidation,Verified,B,RENT,MT,Fully Paid,6 years,Bozeman Deaconness Hospital,15-01-2021,13-11-2021,13-12-2021,1227002,B3, 60 months,38400,0.0581,364.62,0.1171,16500,16,19777
11-11-2021,1003298,Debt consolidation,Verified,B,RENT,NY,Fully Paid,6 years,Ernst & Young,14-02-2021,14-02-2021,14-03-2021,1229667,B3, 60 months,95000,0.0906,530.36,0.1171,24000,22,29078
11-11-2021,1003513,Debt consolidation,Verified,B,RENT,CA,Fully Paid,6 years,Northrop Grumman Corporation,12-03-2021,12-03-2021,12-04-2021,1229884,B4, 60 months,81996,0.1856,673.72,0.1242,30000,17,31220
11-11-2021,1011816,Debt consolidation,Verified,B,RENT,MO,Fully Paid,9 years,CIGNA HealthCare,16-05-2021,13-09-2021,13-10-2021,1238707,B4, 60 months,80000,0.21,786.01,0.1242,35000,57,41884
11-11-2021,987816,Debt consolidation,Verified,B,RENT,CA,Fully Paid,10+ years,U.S Postal Service,15-12-2021,14-06-2021,14-07-2021,1211811,B5, 60 months,56508,0.1474,480.14,0.1269,21250,32,26822
11-11-2021,999267,Debt consolidation,Verified,B,RENT,NY,Fully Paid,10+ years,Omabuild,14-03-2021,14-03-2021,14-04-2021,1224633,B3, 60 months,150000,0.0302,662.95,0.1171,30000,18,36709
11-11-2021,1010103,Debt consolidation,Verified,B,RENT,CA,Fully Paid,10+ years,"GW School Supply, Inc.",13-09-2021,13-09-2021,13-10-2021,1236899,B5, 60 months,45000,0.2216,451.9,0.1269,20000,16,24024
11-11-2021,1012894,Debt consolidation,Verified,B,RENT,CA,Fully Paid,7 years,Gallop Corp.,14-12-2021,14-03-2021,14-04-2021,1240059,B5, 60 months,45000,0.0605,361.52,0.1269,16000,21,19240
11-11-2021,1019895,Debt consolidation,Verified,B,RENT,NJ,Fully Paid,8 years,Kearny Federal Savings Bank,14-12-2021,14-06-2021,14-07-2021,1248653,B5, 60 months,45000,0.2944,391.46,0.1269,17325,34,21868
11-11-2021,1001872,Debt consolidation,Verified,B,RENT,CA,Fully Paid,10+ years,Seagate Technology,14-02-2021,12-06-2021,12-07-2021,1227677,B5, 60 months,120996,0.0868,790.82,0.1269,35000,32,37337
11-11-2021,1020628,Debt consolidation,Verified,B,RENT,NY,Fully Paid,5 years,waldbaums,13-07-2021,13-06-2021,13-07-2021,1249417,B5, 60 months,38000,0.2084,429.3,0.1269,19000,29,22380
11-11-2021,994133,Debt consolidation,Verified,C,RENT,CA,Fully Paid,1 year,Frito Lay,16-03-2021,16-03-2021,16-04-2021,1218537,C2, 60 months,60000,0.2175,468.17,0.1427,20000,28,27882
11-11-2021,993472,Debt consolidation,Verified,C,RENT,CA,Fully Paid,10+ years,US Postal Service,13-12-2021,13-11-2021,13-12-2021,1217839,C1, 60 months,71000,0.1497,460.1,0.1349,20000,20,24606
11-11-2021,1016819,Debt consolidation,Verified,C,RENT,CA,Fully Paid,3 years,Universal Technical Institute,16-05-2021,13-07-2021,13-08-2021,1244741,C1, 60 months,84000,0.1966,460.1,0.1349,20000,43,23960
11-11-2021,1001716,Debt consolidation,Verified,C,RENT,OH,Fully Paid,5 years,Battelle,13-07-2021,13-07-2021,13-08-2021,1227931,C1, 60 months,35000,0.1742,402.59,0.1349,17500,8,20966
11-11-2021,1003485,Debt consolidation,Verified,C,RENT,PA,Fully Paid,10+ years,Verizon Corporation,16-04-2021,14-05-2021,14-06-2021,1229853,C2, 60 months,57048,0.1449,702.26,0.1427,30000,21,38700
11-11-2021,1004353,Debt consolidation,Verified,C,RENT,NJ,Fully Paid,10+ years,The Jersey City Public Schools,14-11-2021,14-11-2021,14-12-2021,1230971,C2, 60 months,62000,0.2445,585.22,0.1427,25000,26,33243
11-11-2021,1016373,Debt consolidation,Verified,C,RENT,NY,Fully Paid,4 years,JWT,16-04-2021,14-04-2021,14-05-2021,1243872,C2, 60 months,86000,0.2651,599.26,0.1427,25600,32,32840
11-11-2021,913543,Debt consolidation,Verified,C,RENT,NY,Fully Paid,5 years,Lord & Taylor,15-12-2021,11-12-2021,11-01-2022,1134094,C4, 60 months,43000,0.2294,382.92,0.1527,16000,22,16205
11-11-2021,1005067,Debt consolidation,Verified,C,RENT,CO,Fully Paid,6 years,ATBS,14-08-2021,14-08-2021,14-09-2021,1231734,C4, 60 months,60000,0.121,598.3,0.1527,25000,33,33343
11-11-2021,1010606,Debt consolidation,Verified,C,RENT,NY,Fully Paid,7 years,Articulate,16-05-2021,13-11-2021,13-12-2021,1237425,C3, 60 months,63000,0.2301,283.28,0.1465,12000,29,14847
11-11-2021,1029819,Debt consolidation,Verified,C,RENT,WI,Fully Paid,9 years,Hellers Ltd,12-05-2021,12-05-2021,12-06-2021,1259396,C1, 60 months,65000,0.0879,414.09,0.1349,18000,16,18988
11-11-2021,1031219,Debt consolidation,Verified,C,RENT,NY,Fully Paid,9 years,US Government,16-05-2021,13-06-2021,13-07-2021,1260627,C4, 60 months,85000,0.152,358.98,0.1527,15000,50,18088
11-11-2021,1004336,Debt consolidation,Verified,C,RENT,NJ,Fully Paid,5 years,USPS,15-07-2021,12-05-2021,12-06-2021,1230955,C5, 60 months,55000,0.154,728.91,0.1596,30000,29,32327
11-11-2021,1016996,Debt consolidation,Verified,D,RENT,FL,Fully Paid,10+ years,at&t,16-04-2021,12-12-2021,12-01-2022,1244951,D4, 60 months,74400,0.1444,314.57,0.1758,12500,13,14722
11-11-2021,1030534,Debt consolidation,Verified,D,RENT,TX,Fully Paid,10+ years,ewscripps,14-01-2021,14-01-2021,14-02-2021,1260122,D5, 60 months,45000,0.204,326.78,0.1825,12800,22,16989
11-11-2021,1031808,Debt consolidation,Verified,D,RENT,CA,Fully Paid,6 years,Macy's INC,16-05-2021,15-04-2021,15-05-2021,1261263,D3, 60 months,43000,0.2333,299.98,0.1727,12000,12,17247
11-11-2021,1010645,Debt consolidation,Verified,D,RENT,NJ,Fully Paid,< 1 year,Mimeo,16-05-2021,12-01-2021,12-02-2021,1237469,D3, 60 months,40000,0.2157,531.21,0.1727,21250,20,21859
11-11-2021,1009591,Debt consolidation,Verified,D,RENT,SC,Fully Paid,2 years,GULFSTREAM CAFE,15-07-2021,15-07-2021,15-08-2021,1236344,D3, 60 months,22000,0.1953,231.24,0.1727,9250,21,13323
11-11-2021,1027614,Debt consolidation,Verified,D,RENT,CA,Fully Paid,2 years,Lowe's,15-01-2021,14-02-2021,14-03-2021,1256971,D3, 60 months,57000,0.2286,499.96,0.1727,20000,48,26564
11-11-2021,1031612,Debt consolidation,Verified,D,RENT,WV,Fully Paid,4 years,manroy usa dba manroy defense systems,15-05-2021,12-05-2021,12-06-2021,1261035,D3, 60 months,97000,0.2275,874.93,0.1727,35000,25,37464
11-11-2021,1003349,Debt consolidation,Verified,D,RENT,MD,Fully Paid,6 years,Lockheed Martin,14-11-2021,14-11-2021,14-12-2021,1229929,D3, 60 months,92000,0.1422,874.93,0.1727,35000,34,49147
11-11-2021,1018190,Debt consolidation,Verified,D,RENT,CA,Fully Paid,1 year,Eisenhower Medical Center,16-04-2021,16-04-2021,16-05-2021,1246427,D3, 60 months,49000,0.2162,374.97,0.1727,15000,26,22342
11-11-2021,1020031,Debt consolidation,Verified,D,RENT,DE,Fully Paid,10+ years,Printpack,15-06-2021,15-06-2021,15-07-2021,1248787,D2, 60 months,136000,0.1628,370.94,0.1677,15000,33,21488
11-11-2021,1019588,Debt consolidation,Verified,D,RENT,NJ,Fully Paid,6 years,Vineland board of Education,13-09-2021,13-09-2021,13-10-2021,1248081,D2, 60 months,57000,0.2181,544.04,0.1677,22000,17,27697
11-11-2021,1016640,Debt consolidation,Verified,E,RENT,FL,Fully Paid,1 year,Parallels,15-11-2021,14-02-2021,14-03-2021,1244557,E4, 60 months,300000,0.0385,925.54,0.1991,35000,23,48364
11-11-2021,1022768,Debt consolidation,Verified,E,RENT,GA,Fully Paid,6 years,U. S. Army,16-04-2021,15-06-2021,15-07-2021,1251576,E3, 60 months,42000,0.1817,690.3,0.1942,26375,20,39824
11-11-2021,1034262,Debt consolidation,Verified,E,RENT,NJ,Fully Paid,6 years,,16-05-2021,15-12-2021,15-01-2022,1263856,E5, 60 months,82000,0.106,226.62,0.203,8500,12,13327
11-11-2021,1015940,Debt consolidation,Verified,E,RENT,NY,Fully Paid,8 years,Holy Cross High School,12-06-2021,12-05-2021,12-06-2021,1243635,E4, 60 months,70000,0.2045,925.54,0.1991,35000,11,38397
11-11-2021,1020226,Debt consolidation,Verified,E,RENT,WA,Fully Paid,< 1 year,Blue Nile,13-11-2021,13-11-2021,13-12-2021,1248993,E4, 60 months,75000,0.0398,386.08,0.1991,14600,20,19037
11-11-2021,944592,Debt consolidation,Verified,E,RENT,IL,Fully Paid,9 years,illinois army national guard,16-04-2021,16-01-2021,16-02-2021,1165343,E4, 60 months,60000,0.2344,336.39,0.1991,15200,19,19765
11-11-2021,988592,Debt consolidation,Verified,E,RENT,CA,Fully Paid,4 years,UCSF Police Department,16-04-2021,14-04-2021,14-05-2021,1212470,E4, 60 months,33000,0.1538,481.94,0.1991,18225,19,25583
11-11-2021,998983,Debt consolidation,Verified,E,RENT,NY,Fully Paid,6 years,stonybrook hosptial,16-05-2021,15-03-2021,15-04-2021,1224363,E2, 60 months,35004,0.1159,454.25,0.1903,17500,8,25936
11-11-2021,1027969,Debt consolidation,Verified,E,RENT,MA,Fully Paid,4 years,"WorldAPP, Inc.",16-04-2021,14-11-2021,14-12-2021,1257344,E2, 60 months,150000,0.11,648.93,0.1903,25000,19,36020
11-11-2021,1008491,Debt consolidation,Verified,F,RENT,NC,Fully Paid,2 years,blue rhino,15-02-2021,15-02-2021,15-03-2021,1235201,F2, 60 months,40000,0.0753,408.17,0.2128,15000,14,23090
11-11-2021,999393,Debt consolidation,Verified,F,RENT,CA,Fully Paid,5 years,CBS Inc,13-11-2021,13-11-2021,13-12-2021,1224745,F3, 60 months,55000,0.1065,641.9,0.2167,23400,15,30703
11-11-2021,1012964,Debt consolidation,Verified,F,RENT,TX,Fully Paid,10+ years,US Army,16-05-2021,16-03-2021,16-04-2021,1240115,F4, 60 months,70476,0.1057,761.15,0.2206,27525,20,45229
11-11-2021,1019343,Debt consolidation,Verified,G,RENT,MO,Fully Paid,10+ years,US Navy,15-07-2021,13-04-2021,13-05-2021,1248032,G1, 60 months,108000,0.0544,897.33,0.2274,32000,21,41484
11-11-2021,1020847,Debt consolidation,Verified,G,RENT,NY,Fully Paid,10+ years,the new york post,15-03-2021,13-03-2021,13-04-2021,1249634,G1, 60 months,106000,0.1449,981.45,0.2274,35000,38,44820
11-11-2021,1012242,Debt consolidation,Verified,D,MORTGAGE,AZ,Fully Paid,5 years,Johnson Insurance,13-07-2021,13-07-2021,13-08-2021,1239357,D3, 60 months,46500,0.1471,249.98,0.1727,10000,17,12563
11-11-2021,1017481,Debt consolidation,Verified,D,MORTGAGE,CO,Fully Paid,5 years,Vision Graphics Inc,16-02-2021,14-09-2021,14-10-2021,1245655,D3, 60 months,65000,0.1379,299.98,0.1727,12000,19,16735
11-11-2021,1004153,Debt consolidation,Verified,E,MORTGAGE,KY,Fully Paid,10+ years,Internal Revenue Service,14-11-2021,12-09-2021,12-10-2021,1230783,E4, 60 months,58300,0.2322,697.46,0.1991,26375,33,30548
11-11-2021,1016350,Debt consolidation,Verified,E,MORTGAGE,OK,Fully Paid,1 year,Komar,15-01-2021,14-12-2021,14-01-2022,1244060,E3, 60 months,60000,0.062,418.76,0.1942,16000,20,23573
11-11-2021,1000497,Debt consolidation,Not Verified,A,MORTGAGE,CT,Current,7 years,The Childrens Place,16-04-2021,16-05-2021,16-06-2021,1226139,A4, 60 months,53000,0.2774,283.2,0.079,14000,26,15247
11-11-2021,1032002,Debt consolidation,Not Verified,B,MORTGAGE,MA,Current,10+ years,Comcast,16-04-2021,16-05-2021,16-06-2021,1261433,B3, 60 months,120000,0.1181,265.18,0.1171,12000,38,14031
11-11-2021,1022176,Debt consolidation,Not Verified,C,MORTGAGE,PA,Current,6 years,JMT,16-05-2021,16-04-2021,16-05-2021,1250947,C2, 60 months,95000,0.1372,351.13,0.1427,15000,14,18573
11-11-2021,1020047,Debt consolidation,Not Verified,C,MORTGAGE,PA,Current,8 years,J. Ambrogi Food Distribution,16-05-2021,16-04-2021,16-05-2021,1248804,C4, 60 months,50000,0.2314,344.62,0.1527,14400,21,18199
11-11-2021,1028222,Debt consolidation,Not Verified,D,MORTGAGE,WI,Current,1 year,Sheboygan County,16-05-2021,16-05-2021,16-06-2021,1257817,D2, 60 months,108000,0.1839,346.21,0.1677,14000,33,18308
11-11-2021,1028145,Debt consolidation,Not Verified,D,MORTGAGE,HI,Current,10+ years,Matson Navigation Company,16-05-2021,16-05-2021,16-06-2021,1257730,D2, 60 months,120000,0.1644,395.67,0.1677,16000,25,20930
11-11-2021,942440,Debt consolidation,Not Verified,D,MORTGAGE,GA,Current,10+ years,Houston Healthcare,16-05-2021,16-05-2021,16-06-2021,1163191,D3, 60 months,70000,0.1483,374.97,0.1727,15000,30,19826
11-11-2021,1015211,Debt consolidation,Not Verified,F,MORTGAGE,NV,Current,7 years,united healthcare,16-05-2021,16-05-2021,16-06-2021,1242650,F3, 60 months,38000,0.1459,257.18,0.2167,9375,40,13626
11-11-2021,1022601,Debt consolidation,Not Verified,D,RENT,CA,Current,3 years,Allied Auto Stores,16-05-2021,16-04-2021,16-05-2021,1251382,D3, 60 months,37000,0.2423,115,0.1727,4600,24,6086
11-11-2021,1029304,Debt consolidation,Not Verified,F,MORTGAGE,MD,Current,10+ years,,16-05-2021,16-05-2021,16-06-2021,1258663,F1, 60 months,78000,0.1491,113.37,0.2089,4200,9,5997
11-11-2021,980552,Debt consolidation,Not Verified,D,RENT,OH,Current,10+ years,MIAMISBURG CITY SCHOOLS,16-05-2021,16-05-2021,16-06-2021,1204352,D3, 60 months,77000,0.1505,349.98,0.1727,14000,36,18853
11-11-2021,1027372,Debt consolidation,Source Verified,A,MORTGAGE,NV,Current,3 years,sterling autobody,16-05-2021,16-05-2021,16-06-2021,1256723,A5, 60 months,50400,0.199,265.09,0.089,12800,13,14005
11-11-2021,1033437,Debt consolidation,Source Verified,A,MORTGAGE,FL,Current,4 years,zakheim and lavrar,16-05-2021,16-05-2021,16-06-2021,1263008,A5, 60 months,65508,0.0744,173.97,0.089,8400,23,9188
11-11-2021,1018453,Debt consolidation,Source Verified,B,MORTGAGE,KY,Current,1 year,University of Kentucky,16-05-2021,16-05-2021,16-06-2021,1246699,B4, 60 months,270000,0.0678,786.01,0.1242,35000,26,42431
11-11-2021,978993,Debt consolidation,Source Verified,B,MORTGAGE,GA,Current,10+ years,Security Benefit assoc,16-05-2021,16-05-2021,16-06-2021,1201873,B4, 60 months,105000,0.181,673.72,0.1242,30000,38,36368
11-11-2021,1015464,Debt consolidation,Source Verified,C,MORTGAGE,MD,Current,10+ years,FRANKEL &CHESAPEAKE CADILLAC,16-05-2021,16-05-2021,16-06-2021,1243123,C1, 60 months,63000,0.2366,276.06,0.1349,12000,21,14883
11-11-2021,1009343,Debt consolidation,Source Verified,C,MORTGAGE,CA,Current,10+ years,CSE Insurance Co,16-05-2021,16-05-2021,16-06-2021,1236093,C1, 60 months,96000,0.0467,368.08,0.1349,16000,35,19843
11-11-2021,1018962,Debt consolidation,Source Verified,C,MORTGAGE,NY,Current,6 years,Bethlehem Church,16-05-2021,16-05-2021,16-06-2021,1247239,C3, 60 months,50000,0.2002,141.64,0.1465,6000,19,7508
11-11-2021,1000794,Debt consolidation,Source Verified,C,MORTGAGE,NY,Current,< 1 year,Jacob  Medinger  and  Finnegan LLP,16-05-2021,16-05-2021,16-06-2021,1226548,C2, 60 months,62000,0.2415,220.04,0.1427,9400,24,11855
11-11-2021,1015630,Debt consolidation,Source Verified,D,MORTGAGE,CA,Current,5 years,American Sleep Centers,16-05-2021,16-05-2021,16-06-2021,1243098,D4, 60 months,160000,0.1483,603.98,0.1758,24000,54,32542
11-11-2021,993542,Debt consolidation,Source Verified,E,MORTGAGE,CA,Current,10+ years,,16-05-2021,16-05-2021,16-06-2021,1218328,E2, 60 months,150000,0.1518,778.72,0.1903,30000,45,42000
11-11-2021,1024670,Debt consolidation,Source Verified,E,MORTGAGE,MA,Current,10+ years,Siemens,16-04-2021,16-05-2021,16-06-2021,1253783,E4, 60 months,173156,0.0965,793.32,0.1991,30000,37,42039
11-11-2021,977772,Debt consolidation,Source Verified,E,OWN,TX,Current,10+ years,HOME DEPOT,15-01-2021,16-05-2021,16-06-2021,1200591,E2, 60 months,44400,0.1865,648.93,0.1903,25000,14,34993
11-11-2021,999834,Debt consolidation,Source Verified,F,OWN,TX,Current,10+ years,District Construction LLC,16-05-2021,16-05-2021,16-06-2021,1225223,F1, 60 months,77160,0.0956,944.71,0.2089,35000,44,50970
11-11-2021,1014023,Debt consolidation,Source Verified,B,RENT,NV,Current,1 year,affinity gamming llc,16-05-2021,16-05-2021,16-06-2021,1241374,B5, 60 months,40000,0.2148,361.52,0.1269,16000,10,19475
11-11-2021,1019046,Debt consolidation,Source Verified,B,RENT,CA,Current,3 years,Quiznos,16-05-2021,16-05-2021,16-06-2021,1247727,B4, 60 months,38400,0.0494,139.24,0.1242,6200,11,7510
11-11-2021,980336,Debt consolidation,Source Verified,B,RENT,CA,Current,5 years,Clean Tahoe Program,16-05-2021,16-05-2021,16-06-2021,1204121,B2, 60 months,40000,0.2238,431.37,0.1065,20000,7,23244
11-11-2021,1000124,Debt consolidation,Source Verified,B,RENT,NJ,Current,5 years,Travelong Inc,16-05-2021,16-05-2021,16-06-2021,1225944,B1, 60 months,33204,0.0108,59.37,0.0991,2800,11,3206
11-11-2021,1028866,Debt consolidation,Source Verified,C,RENT,UT,Current,1 year,WebBank,16-05-2021,16-05-2021,16-06-2021,1258220,C2, 60 months,120000,0.245,468.17,0.1427,20000,60,24794
11-11-2021,1016307,Debt consolidation,Source Verified,C,RENT,NJ,Current,5 years,Hill Wallack,16-05-2021,16-05-2021,16-06-2021,1244012,C2, 60 months,53100,0.2285,280.91,0.1427,12000,24,14852
11-11-2021,989431,Debt consolidation,Source Verified,D,RENT,CA,Current,2 years,"Bankruptcy Advantage, LLC",16-05-2021,16-05-2021,16-06-2021,1213387,D3, 60 months,82500,0.1411,299.98,0.1727,12000,11,16162
11-11-2021,904606,Debt consolidation,Source Verified,D,RENT,NJ,Current,3 years,progress rail services,16-05-2021,16-05-2021,16-06-2021,1125157,D4, 60 months,32000,0.1673,402.65,0.1758,16000,18,21307
11-11-2021,1033954,Debt consolidation,Source Verified,D,RENT,CA,Current,4 years,triad family services,16-05-2021,16-05-2021,16-06-2021,1263741,D4, 60 months,29000,0.125,91.86,0.1758,3650,28,4853
11-11-2021,1005707,Debt consolidation,Source Verified,E,RENT,DC,Current,< 1 year,National Abortion Federation,16-05-2021,16-05-2021,16-06-2021,1232077,E1, 60 months,42000,0.0789,51.49,0.1864,2000,9,2792
11-11-2021,1016028,Debt consolidation,Source Verified,F,RENT,TX,Current,1 year,Star-Luck Enterprise Inc.,16-05-2021,16-05-2021,16-06-2021,1243512,F5, 60 months,290000,0.0726,834.55,0.2235,30000,36,44203
